bin,frequency_cycles_per_pixel,raw_fft_magnitude_px,amplitude_px,preprocessing
36,0.225,2.752050913623831,0.06923398524839824,linear_detrend_then_hann
37,0.23125,0.1499551430870442,0.003772456429862746,linear_detrend_then_hann
38,0.23750000000000002,0.5420993859828079,0.013637720402083216,linear_detrend_then_hann
39,0.24375000000000002,3.296592623247331,0.08293314775464983,linear_detrend_then_hann
40,0.25,10.372450707221939,0.2609421561565267,linear_detrend_then_hann
41,0.25625000000000003,7.122081970315635,0.17917187346705996,linear_detrend_then_hann
42,0.2625,0.554347910272282,0.013945859377919043,linear_detrend_then_hann
43,0.26875,0.3644347059757485,0.009168168703792414,linear_detrend_then_hann
44,0.275,0.1202616058317197,0.0030254492033137026,linear_detrend_then_hann
45,0.28125,0.35632833051726875,0.008964234729994181,linear_detrend_then_hann
46,0.28750000000000003,0.36312261732411744,0.009135160184254525,linear_detrend_then_hann
47,0.29375,0.24251384885544958,0.006100977329696843,linear_detrend_then_hann
48,0.30000000000000004,0.18546555699090495,0.004665800175871822,linear_detrend_then_hann
49,0.30625,1.0269462350976157,0.02583512541126077,linear_detrend_then_hann
50,0.3125,1.884994017472793,0.04742123314396963,linear_detrend_then_hann
51,0.31875000000000003,0.9891720762243917,0.024884832106274003,linear_detrend_then_hann
52,0.325,0.12815107979287377,0.0032239265356697796,linear_detrend_then_hann
53,0.33125000000000004,0.38153830443156733,0.009598447910228108,linear_detrend_then_hann
54,0.3375,0.3313118574969896,0.00833488949677961,linear_detrend_then_hann
55,0.34375,0.8238117930936527,0.020724824983488113,linear_detrend_then_hann
56,0.35000000000000003,0.665218178547754,0.016735048516924627,linear_detrend_then_hann
57,0.35625,0.08324311932731457,0.002094166523957599,linear_detrend_then_hann
58,0.36250000000000004,0.12858313269321492,0.0032347957910242742,linear_detrend_then_hann
59,0.36875,0.57044109729508,0.01435071942880704,linear_detrend_then_hann
60,0.375,0.830582733167848,0.020895163098562212,linear_detrend_then_hann
61,0.38125000000000003,0.4499126471986467,0.011318557162230104,linear_detrend_then_hann
62,0.3875,0.03404527844696242,0.0008564849923764128,linear_detrend_then_hann
63,0.39375000000000004,0.16077995227070116,0.004044778673476758,linear_detrend_then_hann
64,0.4,0.2150157925015278,0.005409202327082459,linear_detrend_then_hann
65,0.40625,0.1929178594426501,0.004853279482833964,linear_detrend_then_hann
66,0.41250000000000003,0.23101027682271785,0.005811579291137555,linear_detrend_then_hann
67,0.41875,0.17588610037740676,0.00442480755666432,linear_detrend_then_hann
68,0.42500000000000004,0.04611703559419498,0.0011601769960803766,linear_detrend_then_hann
69,0.43125,0.4788859593790745,0.012047445518970426,linear_detrend_then_hann
70,0.4375,1.0611737969297068,0.02669619614917501,linear_detrend_then_hann
71,0.44375000000000003,0.8034896957809652,0.02021357725235132,linear_detrend_then_hann
72,0.45,0.3661061285840498,0.009210217071296848,linear_detrend_then_hann
73,0.45625000000000004,0.1332010823720983,0.003350970625713164,linear_detrend_then_hann
74,0.4625,0.8749170496758344,0.022010491815744257,linear_detrend_then_hann
75,0.46875,1.6316693791665606,0.04104828626834114,linear_detrend_then_hann
76,0.47500000000000003,0.8570430791094195,0.021560832178853316,linear_detrend_then_hann
77,0.48125,0.3810265404442439,0.009585573344509279,linear_detrend_then_hann
78,0.48750000000000004,0.5965192413984279,0.015006773368513908,linear_detrend_then_hann
79,0.49375,2.539674324544512,0.06389117797596255,linear_detrend_then_hann
80,0.5,2.9917948759753594,0.07526527989875116,linear_detrend_then_hann
