bin,frequency_cycles_per_pixel,raw_fft_magnitude_px,amplitude_px,preprocessing
35,0.21875,4.312345899270581,0.10848668928982592,linear_detrend_then_hann
36,0.225,1.943416593840765,0.04889098349284943,linear_detrend_then_hann
37,0.23125,0.2785454787739472,0.0070074334282754,linear_detrend_then_hann
38,0.23750000000000002,0.30402891318000547,0.007648526117735985,linear_detrend_then_hann
39,0.24375000000000002,1.4345801720357811,0.03609006722102594,linear_detrend_then_hann
40,0.25,4.131683980322071,0.10394173535401435,linear_detrend_then_hann
41,0.25625000000000003,3.364562031224018,0.0846430699678998,linear_detrend_then_hann
42,0.2625,0.5022264033273751,0.012634626498801888,linear_detrend_then_hann
43,0.26875,0.3156652887186533,0.007941265124997566,linear_detrend_then_hann
44,0.275,0.9252494469380477,0.02327671564624019,linear_detrend_then_hann
45,0.28125,1.8543241440208145,0.04664966400052362,linear_detrend_then_hann
46,0.28750000000000003,0.7745357225557415,0.01948517541020733,linear_detrend_then_hann
47,0.29375,0.22238562489150576,0.005594606915509578,linear_detrend_then_hann
48,0.30000000000000004,0.1147658974420049,0.00288719238847811,linear_detrend_then_hann
49,0.30625,0.15343014782647219,0.0038598779327414377,linear_detrend_then_hann
50,0.3125,0.22859221374338862,0.005750747515556946,linear_detrend_then_hann
51,0.31875000000000003,0.4977226879798307,0.012521325483769323,linear_detrend_then_hann
52,0.325,0.08041268970302697,0.002022960747245961,linear_detrend_then_hann
53,0.33125000000000004,0.4051858671895955,0.010193355149423784,linear_detrend_then_hann
54,0.3375,0.27900323248243086,0.007018949244841027,linear_detrend_then_hann
55,0.34375,0.10258425900031812,0.0025807360754797008,linear_detrend_then_hann
56,0.35000000000000003,0.21521958861901688,0.005414329273434386,linear_detrend_then_hann
57,0.35625,0.31163306338352115,0.007839825493925059,linear_detrend_then_hann
58,0.36250000000000004,0.29575143570068546,0.007440287690583281,linear_detrend_then_hann
59,0.36875,1.0542026060258947,0.026520820277380994,linear_detrend_then_hann
60,0.375,2.0180016756146637,0.050767337751312286,linear_detrend_then_hann
61,0.38125000000000003,1.7645440470088776,0.0443910452077705,linear_detrend_then_hann
62,0.3875,0.383659913094778,0.009651821713076174,linear_detrend_then_hann
63,0.39375000000000004,0.1893657655265503,0.004763918629598749,linear_detrend_then_hann
64,0.4,1.1364052622410776,0.02858881162870635,linear_detrend_then_hann
65,0.40625,2.5297208173031938,0.06364077527806776,linear_detrend_then_hann
66,0.41250000000000003,1.409751668664888,0.035465450784022336,linear_detrend_then_hann
67,0.41875,0.21139746639643406,0.005318175255256202,linear_detrend_then_hann
68,0.42500000000000004,0.19485147273435027,0.004901923842373591,linear_detrend_then_hann
69,0.43125,0.6569795768943009,0.016527788097969832,linear_detrend_then_hann
70,0.4375,1.516170356234061,0.038142650471297126,linear_detrend_then_hann
71,0.44375000000000003,1.0117284386892809,0.025452287765768068,linear_detrend_then_hann
72,0.45,0.37042571984583705,0.009318886033857535,linear_detrend_then_hann
73,0.45625000000000004,0.33306656901144616,0.00837903318267789,linear_detrend_then_hann
74,0.4625,0.47686507874262,0.01199660575453132,linear_detrend_then_hann
75,0.46875,0.8550534993611012,0.021510779858140906,linear_detrend_then_hann
76,0.47500000000000003,0.6109624011551062,0.015370123299499525,linear_detrend_then_hann
77,0.48125,0.3564816583748527,0.008968092034587488,linear_detrend_then_hann
78,0.48750000000000004,0.8098128088055327,0.020372649278126605,linear_detrend_then_hann
79,0.49375,3.462975462445764,0.08711887955838399,linear_detrend_then_hann
80,0.5,4.919073132233012,0.12375026747756003,linear_detrend_then_hann
