split,count,mae,rmse,mae_px,rmse_px,maxabs,maxabs_px,endpoint_mae,endpoint_rmse,endpoint_mae_px,endpoint_rmse_px,control_mae,control_rmse,control_mae_px,control_rmse_px,target_inside_fraction,prediction_inside_fraction,inside_mae,outside_mae,inside_count,outside_count,pred_inside_when_target_inside,pred_inside_when_target_outside,inside_mae_px,outside_mae_px,control_inside_point_mae,control_outside_point_mae,control_inside_point_mae_px,control_outside_point_mae_px,control_inside_point_count,control_outside_point_count,samples_with_outside_control_count,p1_inside_mae,p1_outside_mae,p1_inside_mae_px,p1_outside_mae_px,p1_inside_count,p1_outside_count,p1_point_inside_mae,p1_point_outside_mae,p1_point_inside_count,p1_point_outside_count,p2_inside_mae,p2_outside_mae,p2_inside_mae_px,p2_outside_mae_px,p2_inside_count,p2_outside_count,p2_point_inside_mae,p2_point_outside_mae,p2_point_inside_count,p2_point_outside_count,outside_coordinate_only_mae,outside_coordinate_only_mae_px,outside_coordinate_only_count,extra_support_coordinate_count,extra_support_coordinate_mae,extra_support_coordinate_mae_px,extra_support_correct_side_fraction,curve_t_mae,curve_t_rmse,curve_t_mae_px,curve_t_rmse_px,p0x_mae,p0x_rmse,p0x_rmse_px,p0x_mae_px,p0x_maxabs,p0x_maxabs_px,p0y_mae,p0y_rmse,p0y_rmse_px,p0y_mae_px,p0y_maxabs,p0y_maxabs_px,p1x_mae,p1x_rmse,p1x_rmse_px,p1x_mae_px,p1x_maxabs,p1x_maxabs_px,p1y_mae,p1y_rmse,p1y_rmse_px,p1y_mae_px,p1y_maxabs,p1y_maxabs_px,p2x_mae,p2x_rmse,p2x_rmse_px,p2x_mae_px,p2x_maxabs,p2x_maxabs_px,p2y_mae,p2y_rmse,p2y_rmse_px,p2y_mae_px,p2y_maxabs,p2y_maxabs_px,p3x_mae,p3x_rmse,p3x_rmse_px,p3x_mae_px,p3x_maxabs,p3x_maxabs_px,p3y_mae,p3y_rmse,p3y_rmse_px,p3y_mae_px,p3y_maxabs,p3y_maxabs_px,train_mean_constant_mae_px,model_to_constant_mae_ratio,improvement_over_constant_fraction
test_id,1000.0,0.033861121319423544,0.05732436012825312,7.55103005423145,12.783332308600446,0.6829161494970322,152.29030133783817,0.015624135924503207,0.020641228228392608,3.4841823111642154,4.602993894931552,0.05209810671434389,0.0783970932206719,11.617877797298688,17.482551788209832,0.829125,0.838625,0.029848577847949864,0.05333090979512577,6633.0,1367.0,0.985376149555254,0.12655449890270665,6.656232860092819,11.892792884313046,0.056010579025409374,0.04923573519672455,12.490359122666291,10.979568948869574,845.0,1155.0,818.0,0.04864404403236492,0.05518555248965554,10.847621819217377,12.306378205193186,1286.0,714.0,0.052531665614363045,0.04993584109472195,402.0,598.0,0.05414464182762979,0.051303015639085556,12.074255127561443,11.440572487516079,1347.0,653.0,0.059167516251686175,0.04848409547140597,443.0,557.0,0.05333090979512577,11.892792884313046,1367.0,0.0,,,,0.015292467140504648,0.022783914890194348,3.4102201723325365,5.0808130205133395,0.009852318003773688,0.013241985991426569,2.952962876088125,2.1970669148415327,0.06132018566131592,13.67440140247345,0.023916765384376048,0.028781965448853208,6.418378295094265,5.333438680715859,0.11926007270812988,26.594996213912964,0.04787365467089694,0.07140637650693511,15.92362196104653,10.675824991610018,0.395142138004303,88.11669677495956,0.0540850704323384,0.07648446818429187,17.05603640509709,12.060970706411464,0.4204896613955498,93.7691944912076,0.05472762446496927,0.08389704503695915,18.70904104324189,12.204260255688146,0.6829161494970322,152.29030133783817,0.05170607728917093,0.08122166125231121,18.1124304592654,11.530455235485118,0.5389947295188904,120.19582468271255,0.01471955382823944,0.018522824684151274,4.130589904565734,3.2824605036973953,0.13185268640518188,29.40314906835556,0.01400790648162365,0.018904878966299853,4.215788009484867,3.123763145402074,0.1074710488319397,23.966043889522552,57.724206740617376,0.13081219267614816,0.8691878073238518
test_hole,1000.0,0.03135428937296774,0.053208776648702764,6.992006530171806,11.865557192660717,0.5116929113864899,114.10751923918724,0.013623312652111053,0.01740394792969539,3.037998721420765,3.8810803883220717,0.04908526609382443,0.07320826743861328,10.946014338922847,16.32544363881076,0.91475,0.92425,0.029442070720077537,0.05187278805603303,7318.0,682.0,0.9953539218365673,0.16129032258064516,6.565581770577291,11.567631736495365,0.05192293576823299,0.0436013238198208,11.578814676315956,9.723095211820038,1318.0,682.0,569.0,0.04938908138637202,0.049079901312401544,11.01376514916096,10.944817992665545,1655.0,345.0,0.05391792318714162,0.04063625546676622,655.0,345.0,0.04763974337139958,0.054731974781709186,10.623662771822106,12.205230376321149,1663.0,337.0,0.04995202059570635,0.04663677955217637,663.0,337.0,0.05187278805603303,11.567631736495365,682.0,0.0,,,,0.015048498134565491,0.022389346823276552,3.3558150840081047,4.992824341590671,0.009588123440742493,0.012574306050929273,2.804070249357228,2.1381515272855762,0.061728209257125854,13.765390664339066,0.019598101899027824,0.023645548347074746,5.272957281397669,4.370376723483205,0.10263240337371826,22.887025952339172,0.049435815803706644,0.08064391457755367,17.983592950794467,11.024186924226582,0.47578129172325134,106.09922805428505,0.04923567984351757,0.06764080988182873,15.083900603647807,10.979556605104419,0.3573418855667114,79.68724048137665,0.04799338848458137,0.06662132961774526,14.856556504757194,10.702525632061645,0.3859482407569885,86.06645768880844,0.04967618024349213,0.07694595509548482,17.158947986293114,11.077788194298744,0.5116929113864899,114.10751923918724,0.01371220451593399,0.015888650376801604,3.5431690340267576,3.0578216070532798,0.050516724586486816,11.26522958278656,0.011594820752739906,0.015553625753041317,3.4684585429282135,2.585645027860999,0.10590952634811401,23.617824375629425,39.48386340918966,0.17708516660870763,0.8229148333912923
test_extra,1000.0,0.049054112404108306,0.08159939634474203,10.939067066116152,18.196665384877473,0.8553903233259916,190.75204210169613,0.019474988490343095,0.02707734838810825,4.34292243334651,6.03824869054814,0.07863323631787353,0.11217727119127835,17.535211698885796,25.01553147565507,0.7465,0.75675,0.0368973083360542,0.08485314292403884,5972.0,2028.0,0.9763898191560616,0.10996055226824458,8.228099758940086,18.922250872060662,0.09124125072204053,0.07522090205092616,20.34679891101504,16.774261157356534,426.0,1574.0,1000.0,0.07255615676196384,0.08735227099148668,16.180022957917934,19.47955643110153,1001.0,999.0,0.09132271995292893,0.07668191669254484,223.0,777.0,0.07190737229950311,0.08242687573319299,16.035344022789193,18.381193288502036,971.0,1029.0,0.09115175496594145,0.07379655026104195,203.0,797.0,0.08485314292403884,18.922250872060662,2028.0,1000.0,0.09528684969432652,21.248967481834814,0.503,0.021415187222066596,0.030842619180270398,4.775586750520851,6.877904077200299,0.01297159270197153,0.01898325805459572,4.233266546174845,2.892665172539651,0.12317675352096558,27.468416035175323,0.02842656973749399,0.0364788877460126,8.13479196736081,6.33912505146116,0.28095853328704834,62.65375292301178,0.07784564659488387,0.11329239514800009,25.26420411800402,17.3595791906591,0.8553903233259916,190.75204210169613,0.08204798504433711,0.11521296278342893,25.692490700704653,18.296700664887176,0.5630678534507751,125.56413131952286,0.07972050070681144,0.11425975795679456,25.479926024365188,17.777671657618953,0.5952550768852234,132.74188214540482,0.07491881292546168,0.10569046696667954,23.568974133569537,16.706895282377953,0.6265479922294617,139.72020226716995,0.017858291387557984,0.02321480784255676,5.176902148890158,3.9823989794254304,0.1270769238471985,28.338154017925262,0.01864350013434887,0.026509065283475335,5.911521558215,4.157500529959798,0.18802079558372498,41.92863741517067,69.57026301299497,0.15723768449851702,0.842762315501483
